Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
141236,CVE-2019-14973,6.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : libtiff (ELSA-2020-3902),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the ELSA-2020-3902 advisory.

  - _TIFFCheckMalloc and _TIFFCheckRealloc in tif_aux.c in LibTIFF through 4.0.10 mishandle Integer Overflow     checks because they rely on compiler behavior that is undefined by the applicable C standards. This can,     for example, lead to an application crash. (CVE-2019-14973)

  - tif_getimage.c in LibTIFF through 4.0.10, as used in GDAL through 3.0.1 and other products, has an integer     overflow that potentially causes a heap-based buffer overflow via a crafted RGBA image, related to a     Negative-size-param condition. (CVE-2019-17546)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,http://linux.oracle.com/errata/ELSA-2020-3902.html,"
Remote package installed : libtiff-4.0.3-27.el7_3
Should be                : libtiff-4.0.3-35.el7

",,8.8,5,7.7,5.9,Medium,,,,07-10-20,09-10-20,,,
144331,CVE-2016-5766,6.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : gd (ELSA-2020-5443),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2020-5443 advisory.

  - Integer overflow in the _gd2GetHeader function in gd_gd2.c in the GD Graphics Library (aka libgd) before     2.2.3, as used in PHP before 5.5.37, 5.6.x before 5.6.23, and 7.x before 7.0.8, allows remote attackers to     cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified     other impact via crafted chunk dimensions in an image. (CVE-2016-5766)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected gd, gd-devel and / or gd-progs packages.",https://linux.oracle.com/errata/ELSA-2020-5443.html,"
Remote package installed : gd-2.0.35-26.el7
Should be                : gd-2.0.35-27.el7_9

",,8.8,5,7.7,6.7,Medium,,,,16-12-20,17-12-20,,,
152911,CVE-2021-3246,6.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : libsndfile (ELSA-2021-3295),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-3295 advisory.

  - A heap buffer overflow vulnerability in msadpcm_decode_block of libsndfile 1.0.30 allows attackers to     execute arbitrary code via a crafted WAV file. (CVE-2021-3246)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected libsndfile, libsndfile-devel and / or libsndfile-utils packages.",https://linux.oracle.com/errata/ELSA-2021-3295.html,"
Remote package installed : libsndfile-1.0.25-10.el7
Should be                : libsndfile-1.0.25-12.el7_9.1

",,8.8,5,7.7,6.7,Medium,,,,30-08-21,30-08-21,,,
156652,CVE-2021-30858,6.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : webkitgtk4 (ELSA-2022-0059),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2022-0059 advisory.

  - A use after free issue was addressed with improved memory management. This issue is fixed in iOS 14.8 and     iPadOS 14.8, macOS Big Sur 11.6. Processing maliciously crafted web content may lead to arbitrary code     execution. Apple is aware of a report that this issue may have been actively exploited. (CVE-2021-30858)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2022-0059.html,"
Remote package installed : webkitgtk4-2.16.6-6.el7
Should be                : webkitgtk4-2.28.2-3.el7

Remote package installed : webkitgtk4-jsc-2.16.6-6.el7
Should be                : webkitgtk4-jsc-2.28.2-3.el7

",I,8.8,5.6,8.2,7.4,Medium,,IAVA:2021-A-0414-S;IAVA:2021-A-0437-S;CISA-KNOWN-EXPLOITED:2021/11/17,,12-01-22,25-04-23,,,
158350,CVE-2022-24407,6.5,High,10.101.101.176,tcp,0,Oracle Linux 7 : cyrus-sasl (ELSA-2022-0666),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2022-0666 advisory.

  - In Cyrus SASL 2.1.17 through 2.1.27 before 2.1.28, plugins/sql.c does not escape the password for a SQL     INSERT or UPDATE statement. (CVE-2022-24407)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2022-0666.html,"
Remote package installed : cyrus-sasl-2.1.26-23.el7
Should be                : cyrus-sasl-2.1.26-24.0.1.el7_9

Remote package installed : cyrus-sasl-gssapi-2.1.26-23.el7
Should be                : cyrus-sasl-gssapi-2.1.26-24.0.1.el7_9

Remote package installed : cyrus-sasl-lib-2.1.26-23.el7
Should be                : cyrus-sasl-lib-2.1.26-24.0.1.el7_9

Remote package installed : cyrus-sasl-md5-2.1.26-23.el7
Should be                : cyrus-sasl-md5-2.1.26-24.0.1.el7_9

Remote package installed : cyrus-sasl-plain-2.1.26-23.el7
Should be                : cyrus-sasl-plain-2.1.26-24.0.1.el7_9

Remote package installed : cyrus-sasl-scram-2.1.26-23.el7
Should be                : cyrus-sasl-scram-2.1.26-24.0.1.el7_9

",,8.8,4.8,7.7,6.7,Medium,,,,24-02-22,07-03-22,,,
161055,CVE-2022-1271,9,High,10.101.101.176,tcp,0,Oracle Linux 7 : gzip (ELSA-2022-2191),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has a package installed that is affected by a vulnerability as referenced in the ELSA-2022-2191 advisory.

  - gzip: arbitrary-file-write vulnerability (CVE-2022-1271)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected gzip package.,https://linux.oracle.com/errata/ELSA-2022-2191.html,"
Remote package installed : gzip-1.5-10.el7
Should be                : gzip-1.5-11.el7_9

",,8.8,6.7,7.7,6.7,High,,,,11-05-22,12-12-22,,,
162306,CVE-2022-1271,9,High,10.101.101.176,tcp,0,Oracle Linux 7 : xz (ELSA-2022-5052),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2022-5052 advisory.

  - gzip: arbitrary-file-write vulnerability (CVE-2022-1271)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2022-5052.html,"
Remote package installed : xz-5.2.2-1.el7
Should be                : xz-5.2.2-2.el7_9

Remote package installed : xz-libs-5.2.2-1.el7
Should be                : xz-libs-5.2.2-2.el7_9

",,8.8,6.7,7.7,6.7,High,,,,16-06-22,09-12-22,,,
168236,CVE-2022-42898,9,High,10.101.101.176,tcp,0,Oracle Linux 7 : krb5 (ELSA-2022-8640),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2022-8640 advisory.

  - krb5: integer overflow vulnerabilities in PAC parsing (CVE-2022-42898)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2022-8640.html,"
Remote package installed : krb5-libs-1.15.1-18.el7
Should be                : krb5-libs-1.15.1-55.0.1.el7_9

",,8.8,6.7,7.7,6.7,High,,,,29-11-22,06-01-23,,,
169713,CVE-2022-4283,9,High,10.101.101.176,tcp,0,Oracle Linux 7 : xorg-x11-server (ELSA-2023-0046),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the ELSA-2023-0046 advisory.

  - A vulnerability was found in X.Org. This security flaw occurs becuase the swap handler for the     XTestFakeInput request of the XTest extension may corrupt the stack if GenericEvents with lengths larger     than 32 bytes are sent through a the XTestFakeInput request. This issue can lead to local privileges     elevation on systems where the X server is running privileged and remote code execution for ssh X     forwarding sessions. This issue does not affect systems where client and server use the same byte order.
    (CVE-2022-46340)

  - A vulnerability was found in X.Org. This security flaw occurs because the handler for the     XvdiSelectVideoNotify request may write to memory after it has been freed. This issue can lead to local     privileges elevation on systems where the X se (CVE-2022-46342)

  - A vulnerability was found in X.Org. This security flaw occurs because the handler for the     ScreenSaverSetAttributes request may write to memory after it has been freed. This issue can lead to local     privileges elevation on systems where the X server is running privileged and remote code execution for ssh     X forwarding sessions. (CVE-2022-46343)

  - A vulnerability was found in X.Org. This security flaw occurs because the XkbCopyNames function left a     dangling pointer to freed memory, resulting in out-of-bounds memory access on subsequent XkbGetKbdByName     requests.. This issue can lead to local privileges elevation on systems where the X server is running     privileged and remote code execution for ssh X forwarding sessions. (CVE-2022-4283)

  - A vulnerability was found in X.Org. This security flaw occurs because the handler for the XIChangeProperty     request has a length-validation issues, resulting in out-of-bounds memory reads and potential information     disclosure. This issue can lead to local privileges elevation on systems where the X server is running     privileged and remote code execution for ssh X forwarding sessions. (CVE-2022-46344)

  - A vulnerability was found in X.Org. This security flaw occurs because the handler for the XIPassiveUngrab     request accesses out-of-bounds memory when invoked with a high keycode or button code. This issue can lead     to local privileges elevation on systems where the X server is running privileged and remote code     execution for ssh X forwarding sessions. (CVE-2022-46341)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2023-0046.html,"
Remote package installed : xorg-x11-server-common-1.19.5-5.el7
Should be                : xorg-x11-server-common-1.20.4-21.el7_9

Remote package installed : xorg-x11-server-Xorg-1.19.5-5.el7
Should be                : xorg-x11-server-Xorg-1.20.4-21.el7_9

",,8.8,6.7,7.7,6.7,High,,,,09-01-23,09-01-23,,,
170461,CVE-2022-4883,9,High,10.101.101.176,tcp,0,Oracle Linux 7 : libXpm (ELSA-2023-0377),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2023-0377 advisory.

  - compression commands depend on $PATH [fedora-all] (CVE-2022-4883)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected libXpm and / or libXpm-devel packages.,https://linux.oracle.com/errata/ELSA-2023-0377.html,"
Remote package installed : libXpm-3.5.12-1.el7
Should be                : libXpm-3.5.12-2.el7_9

",,8.8,6.7,7.7,5.9,High,,,,24-01-23,17-02-23,,,
170521,CVE-2022-4254,9,High,10.101.101.176,tcp,0,Oracle Linux 7 : sssd (ELSA-2023-0403),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2023-0403 advisory.

  - sssd: libsss_certmap fails to sanitise certificate data used in LDAP filters (CVE-2022-4254)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2023-0403.html,"
Remote package installed : libsss_idmap-1.16.0-19.el7
Should be                : libsss_idmap-1.16.5-10.0.3.el7_9.15

Remote package installed : libsss_nss_idmap-1.16.0-19.el7
Should be                : libsss_nss_idmap-1.16.5-10.0.3.el7_9.15

Remote package installed : sssd-client-1.16.0-19.el7
Should be                : sssd-client-1.16.5-10.0.3.el7_9.15

",,8.8,6.7,7.7,7.4,High,,,,24-01-23,25-01-23,,,
173036,CVE-2023-0767,10,High,10.101.101.176,tcp,0,Oracle Linux 7 : nss (ELSA-2023-1332),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2023-1332 advisory.

  - An attacker could construct a PKCS 12 cert bundle in such a way that could allow for arbitrary memory     writes via PKCS 12 Safe Bag attributes being mishandled.  (CVE-2023-0767)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2023-1332.html,"
Remote package installed : nss-3.34.0-4.el7
Should be                : nss-3.79.0-5.el7_9

Remote package installed : nss-sysinit-3.34.0-4.el7
Should be                : nss-sysinit-3.79.0-5.el7_9

Remote package installed : nss-tools-3.34.0-4.el7
Should be                : nss-tools-3.79.0-5.el7_9

",,8.8,7.4,7.7,6.7,Critical,,,,20-03-23,12-06-23,,,
175985,CVE-2023-32205,10,High,10.101.101.176,tcp,0,Oracle Linux 7 : firefox (ELSA-2023-3137),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has a package installed that is affected by multiple vulnerabilities as referenced in the ELSA-2023-3137 advisory.

  - A missing delay in popup notifications could have made it possible for an attacker to trick a user into     granting permissions.  (CVE-2023-32207)

  - A type checking bug would have led to invalid code being compiled.  (CVE-2023-32211)

  - Mozilla developers and community members Gabriele Svelto, Andrew Osmond, Emily McDonough, Sebastian     Hengst, Andrew McCreight and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 112     and Firefox ESR 102.10. Some of these bugs showed evidence of memory corruption and we presume that with     enough effort some of these could have been exploited to run arbitrary code.  (CVE-2023-32215)

  - When reading a file, an uninitialized value could have been used as read limit.  (CVE-2023-32213)

  - An out-of-bound read could have led to a crash in the RLBox Expat driver.  (CVE-2023-32206)

  - In multiple cases browser prompts could have been obscured by popups controlled by content. These could     have led to potential user confusion and spoofing attacks.  (CVE-2023-32205)

  - An attacker could have positioned a <code>datalist</code> element to obscure the address bar.
    (CVE-2023-32212)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",Update the affected firefox package.,https://linux.oracle.com/errata/ELSA-2023-3137.html,"
Remote package installed : firefox-52.7.0-1.0.1.el7_4
Should be                : firefox-102.11.0-2.0.1.el7_9

",I,8.8,7.4,7.7,7.4,Critical,,IAVA:2023-A-0242-S,,17-05-23,09-06-23,,,
177331,CVE-2023-34414,7.5,High,10.101.101.176,tcp,0,Oracle Linux 7 : firefox (ELSA-2023-3579),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has a package installed that is affected by multiple vulnerabilities as referenced in the ELSA-2023-3579 advisory.

  - The error page for sites with invalid TLS certificates was missing the activation-delay Thunderbird uses     to protect prompts and permission dialogs from attacks that exploit human response time delays. If a     malicious page elicited user clicks in precise locations immediately before navigating to a site with a     certificate error and made the renderer extremely busy at the same time, it could create a gap between     when the error page was loaded and when the display actually refreshed. With the right timing the elicited     clicks could land in that gap and  activate the button that overrides the certificate error for that site.
    (CVE-2023-34414)

  - Mozilla developers and community members Gabriele Svelto, Andrew McCreight, the Mozilla Fuzzing Team, Sean     Feng, and Sebastian Hengst reported memory safety bugs present in Thunderbird 102.11. Some of these bugs     showed evidence of memory corruption and we presume that with enough effort some of these could have been     exploited to run arbitrary code.  (CVE-2023-34416)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",Update the affected firefox package.,https://linux.oracle.com/errata/ELSA-2023-3579.html,"
Remote package installed : firefox-52.7.0-1.0.1.el7_4
Should be                : firefox-102.12.0-1.0.1.el7_9

",I,8.8,5.5,7.7,6.7,High,,IAVA:2023-A-0277,,14-06-23,20-06-23,,,
126316,CVE-2019-12735,9.3,High,10.101.101.176,tcp,0,Oracle Linux 7 / 8 : vim (ELSA-2019-1619),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2019:1619 :

An update for vim is now available for Red Hat Enterprise Linux 7 and Red Hat Enterprise Linux 8.

Red Hat Product Security has rated this update as having a security impact of Important. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

Vim (Vi IMproved) is an updated and improved version of the vi editor.

Security Fix(es) :

* vim/neovim: ':source!' command allows arbitrary command execution via modelines (CVE-2019-12735)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section.",Update the affected vim packages.,"https://oss.oracle.com/pipermail/el-errata/2019-August/008984.html
https://oss.oracle.com/pipermail/el-errata/2019-June/008866.html","
Remote package installed : vim-common-7.4.160-4.el7
Should be                : vim-common-7.4.160-6.el7_6

Remote package installed : vim-enhanced-7.4.160-4.el7
Should be                : vim-enhanced-7.4.160-6.el7_6

Remote package installed : vim-filesystem-7.4.160-4.el7
Should be                : vim-filesystem-7.4.160-6.el7_6

Remote package installed : vim-minimal-7.4.160-4.el7
Should be                : vim-minimal-7.4.160-6.el7_6

",,8.6,7.3,7.7,8.1,High,,RHSA:2019:1619,,28-06-19,27-09-19,,,
127611,CVE-2019-10181,6.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : icedtea-web (ELSA-2019-2003),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2019:2003 :

An update for icedtea-web is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Important. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

The IcedTea-Web project provides a Java web browser plug-in and an implementation of Java Web Start, which is based on the Netx project.
It also contains a configuration tool for managing deployment settings for the plug-in and Web Start implementations. IcedTea-Web now also contains PolicyEditor - a simple tool to configure Java policies.

Security Fix(es) :

* icedtea-web: path traversal while processing elements of JNLP files results in arbitrary file overwrite (CVE-2019-10182)

* icedtea-web: directory traversal in the nested jar auto-extraction leading to arbitrary file overwrite (CVE-2019-10185)

* icedtea-web: unsigned code injection in a signed JAR file (CVE-2019-10181)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section.",Update the affected icedtea-web packages.,https://oss.oracle.com/pipermail/el-errata/2019-July/008956.html,"
Remote package installed : icedtea-web-1.7.1-1.el7
Should be                : icedtea-web-1.7.1-2.el7_6

",,8.6,5.3,7.7,6.7,Medium,,RHSA:2019:2003,,12-08-19,19-05-22,,,
137037,CVE-2020-8616,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : bind (ELSA-2020-2344),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2020:2344 :

The remote Redhat Enterprise Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2020:2344 advisory.

  - bind: BIND does not sufficiently limit the number of     fetches performed when processing referrals     (CVE-2020-8616)

  - bind: A logic error in code which checks TSIG validity     can be used to trigger an assertion failure in tsig.c     (CVE-2020-8617)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected bind packages.,https://oss.oracle.com/pipermail/el-errata/2020-June/009985.html,"
Remote package installed : bind-libs-9.9.4-61.el7
Should be                : bind-libs-9.11.4-16.P2.el7_8.6

Remote package installed : bind-libs-lite-9.9.4-61.el7
Should be                : bind-libs-lite-9.11.4-16.P2.el7_8.6

Remote package installed : bind-license-9.9.4-61.el7
Should be                : bind-license-9.11.4-16.P2.el7_8.6

Remote package installed : bind-utils-9.9.4-61.el7
Should be                : bind-utils-9.11.4-16.P2.el7_8.6

",,8.6,3.9,7.7,5.2,Medium,,RHSA:2020:2344,,02-06-20,13-05-22,,,
146083,CVE-2020-10543,7.5,High,10.101.101.176,tcp,0,Oracle Linux 7 : perl (ELSA-2021-0343),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the ELSA-2021-0343 advisory.

  - Perl before 5.30.3 on 32-bit platforms allows a heap-based buffer overflow because nested regular     expression quantifiers have an integer overflow. (CVE-2020-10543)

  - Perl before 5.30.3 has an integer overflow related to mishandling of a PL_regkind[OP(n)] == NOTHING     situation. A crafted regular expression could lead to malformed bytecode with a possibility of instruction     injection. (CVE-2020-10878)

  - regcomp.c in Perl before 5.30.3 allows a buffer overflow via a crafted regular expression because of     recursive S_study_chunk calls. (CVE-2020-12723)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2021-0343.html,"
Remote package installed : perl-5.16.3-292.el7
Should be                : perl-5.16.3-299.el7_9

Remote package installed : perl-libs-5.16.3-292.el7
Should be                : perl-libs-5.16.3-299.el7_9

Remote package installed : perl-macros-5.16.3-292.el7
Should be                : perl-macros-5.16.3-299.el7_9

Remote package installed : perl-Pod-Escapes-1.04-292.el7
Should be                : perl-Pod-Escapes-1.04-299.el7_9

",,8.6,5.5,7.5,6.2,High,,CEA-ID:CEA-2021-0004;CEA-ID:CEA-2021-0025,,03-02-21,05-12-22,,,
138663,CVE-2020-14556,5.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : java-1.8.0-openjdk (ELSA-2020-2968),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2020:2968 :

The remote Redhat Enterprise Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2020:2968 advisory.

  - OpenJDK: Incorrect handling of access control context in     ForkJoinPool (Libraries, 8237117) (CVE-2020-14556)

  - OpenJDK: HostnameChecker does not ensure X.509     certificate names are in normalized form (JSSE, 8237592)     (CVE-2020-14577)

  - OpenJDK: Unexpected exception raised by DerInputStream     (Libraries, 8237731) (CVE-2020-14578)

  - OpenJDK: Unexpected exception raised by     DerValue.equals() (Libraries, 8237736) (CVE-2020-14579)

  - OpenJDK: Bypass of boundary checks in nio.Buffer via     concurrent access (Libraries, 8238920) (CVE-2020-14583)

  - OpenJDK: Incomplete bounds checks in Affine     Transformations (2D, 8240119) (CVE-2020-14593)

  - OpenJDK: XML validation manipulation due to incomplete     application of the use-grammar-pool-only feature (JAXP,     8242136) (CVE-2020-14621)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected java-1.8.0-openjdk packages.,https://oss.oracle.com/pipermail/el-errata/2020-July/010137.html,"
Remote package installed : java-1.8.0-openjdk-1.8.0.161-2.b14.el7
Should be                : java-1.8.0-openjdk-1.8.0.262.b10-0.el7_8

Remote package installed : java-1.8.0-openjdk-headless-1.8.0.161-2.b14.el7
Should be                : java-1.8.0-openjdk-headless-1.8.0.262.b10-0.el7_8

",,8.3,4.3,7.2,7.3,Medium,,RHSA:2020:2968,,20-07-20,12-05-22,,,
154808,CVE-2021-42574,5.1,High,10.101.101.176,tcp,0,Oracle Linux 7 : binutils (ELSA-2021-4033),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-4033 advisory.

  - An issue was discovered in the Bidirectional Algorithm in the Unicode Specification through 14.0. It     permits the visual reordering of characters via control sequences, which can be used to craft source code     that renders different logic than the logical ordering of tokens ingested by compilers and interpreters.
    Adversaries can leverage this to encode source code for compilers accepting Unicode such that targeted     vulnerabilities are introduced invisibly to human reviewers. (CVE-2021-42574)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected binutils and / or binutils-devel packages.,https://linux.oracle.com/errata/ELSA-2021-4033.html,"
Remote package installed : binutils-2.27-27.base.el7
Should be                : binutils-2.27-44.base.0.3.el7_9.1

",I,8.3,3.8,7.2,7.3,Medium,,IAVA:2021-A-0528,,02-11-21,18-11-21,,,
139164,CVE-2020-10713,4.6,High,10.101.101.176,tcp,0,Oracle Linux 7 : grub2 (ELSA-2020-5782),The remote Oracle Linux host is missing one or more security updates.,"Description of changes:

[2.02-81.0.3]
- Fix CVE-2020-10713, CVE-2020-14308, CVE-2020-14309, CVE-2020-14310, CVE-2020-14311, CVE-2020-15705, CVE-2020-15706, CVE-2020-15707 [Orabug: 31225072]
- Update signing certificate for efi binaries",Update the affected grub2 packages.,https://oss.oracle.com/pipermail/el-errata/2020-July/010163.html,"
Remote package installed : grub2-2.02-0.65.0.4.el7_4.2
Should be                : grub2-2.02-0.81.0.3.el7

Remote package installed : grub2-common-2.02-0.65.0.4.el7_4.2
Should be                : grub2-common-2.02-0.81.0.3.el7

Remote package installed : grub2-efi-x64-2.02-0.65.0.4.el7_4.2
Should be                : grub2-efi-x64-2.02-0.81.0.3.el7

Remote package installed : grub2-pc-2.02-0.65.0.4.el7_4.2
Should be                : grub2-pc-2.02-0.81.0.3.el7

Remote package installed : grub2-pc-modules-2.02-0.65.0.4.el7_4.2
Should be                : grub2-pc-modules-2.02-0.81.0.3.el7

Remote package installed : grub2-tools-2.02-0.65.0.4.el7_4.2
Should be                : grub2-tools-2.02-0.81.0.3.el7

Remote package installed : grub2-tools-extra-2.02-0.65.0.4.el7_4.2
Should be                : grub2-tools-extra-2.02-0.81.0.3.el7

Remote package installed : grub2-tools-minimal-2.02-0.65.0.4.el7_4.2
Should be                : grub2-tools-minimal-2.02-0.81.0.3.el7

",II,8.2,3.4,7.1,7.4,Medium,,IAVA:2020-A-0349;CEA-ID:CEA-2020-0061,,30-07-20,05-12-22,,,
111483,CVE-2018-10897,9.3,High,10.101.101.176,tcp,0,Oracle Linux 7 : yum-utils (ELSA-2018-2285),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2018:2285 :

An update for yum-utils is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Important. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

The yum-utils packages provide a collection of utilities and examples for the yum package manager to make yum easier and more powerful to use.

Security Fix(es) :

* yum-utils: reposync: improper path validation may lead to directory traversal (CVE-2018-10897)

For more details about the security issue(s), including the impact, a CVSS score, and other related information, refer to the CVE page(s) listed in the References section.

Red Hat would like to thank Jay Grizzard (Clover Network) and Aaron Levy (Clover Network) for reporting this issue.",Update the affected yum-utils packages.,https://oss.oracle.com/pipermail/el-errata/2018-July/007913.html,"
Remote package installed : yum-utils-1.1.31-45.0.2.el7
Should be                : yum-utils-1.1.31-46.0.1.el7_5

",,8.1,,,5.9,High,,RHSA:2018:2285,,02-08-18,27-09-19,,,
148398,CVE-2021-20305,6.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : nettle (ELSA-2021-1145),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-1145 advisory.

  - A flaw was found in Nettle in versions before 3.7.2, where several Nettle signature verification functions     (GOST DSA, EDDSA & ECDSA) result in the Elliptic Curve Cryptography point (ECC) multiply function being     called with out-of-range scalers, possibly resulting in incorrect results. This flaw allows an attacker to     force an invalid signature, causing an assertion failure or possible validation. The highest threat to     this vulnerability is to confidentiality, integrity, as well as system availability. (CVE-2021-20305)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected nettle and / or nettle-devel packages.,https://linux.oracle.com/errata/ELSA-2021-1145.html,"
Remote package installed : nettle-2.7.1-8.el7
Should be                : nettle-2.7.1-9.el7_9

",,8.1,5,7.1,5.9,Medium,,,,09-04-21,13-04-21,,,
150794,CVE-2021-33516,5.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : gupnp (ELSA-2021-2417),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-2417 advisory.

  - An issue was discovered in GUPnP before 1.0.7 and 1.1.x and 1.2.x before 1.2.5. It allows DNS rebinding. A     remote web server can exploit this vulnerability to trick a victim's browser into triggering actions     against local UPnP services implemented using this library. Depending on the affected service, this could     be used for data exfiltration, data tempering, etc. (CVE-2021-33516)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected gupnp, gupnp-devel and / or gupnp-docs packages.",https://linux.oracle.com/errata/ELSA-2021-2417.html,"
Remote package installed : gupnp-1.0.1-1.el7
Should be                : gupnp-1.0.2-6.el7_9

",,8.1,4.3,7.1,5.2,Medium,,,,15-06-21,15-06-21,,,
